pbindaff,Hydrophobic,Vdw,HBond,Ent,PDB
3.8700,-1.4966,-2.2043,0.0000,0.3780,1aj7
3.8900,-1.3774,-1.1711,0.0000,0.1260,2ctc
3.9000,-2.6009,-3.2199,0.0000,0.9660,1slg
3.9000,-1.6665,-1.9870,-0.0000,0.1260,2vuk
3.9200,-1.5315,-1.8288,-0.0078,0.0840,1pr5
3.9300,-0.9621,-2.1101,-0.0000,0.5880,2cbz
3.9600,-1.2166,-1.5097,-0.0072,0.0000,2fpz
3.9800,-2.2016,-2.7419,0.0000,0.5040,1v11
4.0000,-1.2849,-0.9089,0.0000,0.0000,1lgw
4.0000,-0.7519,-1.7861,0.0000,0.2520,2ot1
4.0000,-1.0164,-1.4405,0.0000,0.3360,3ijh
4.0100,-4.3387,-4.2451,0.0000,0.6720,3fzn
4.0300,-1.1212,-3.7664,-0.0006,0.6300,2x96
4.0500,-1.1555,-1.7585,-0.0099,0.3780,1r4w
4.0500,-1.3188,-1.1145,-0.0024,0.1680,3fjz
4.0600,-1.6642,-2.2183,-0.0055,0.2520,8a3h
4.0800,-1.2573,-1.1058,-0.0012,0.4620,3kwa
4.1000,-1.0894,-1.7001,-0.0117,0.0420,1c5t
4.1100,-0.2091,-1.0830,0.0000,0.2520,1p19
4.1200,-1.7309,-2.3283,-0.0068,0.4200,3a1d
4.1300,-2.1426,-3.5544,0.0000,0.2100,3ozt
4.1500,-1.2812,-1.9718,-0.0000,0.5880,2vt3
4.1500,0.2391,-0.1182,0.0000,0.3780,3sur
4.1700,-3.7321,-3.8508,-0.0005,1.0500,3qfd
4.1900,-1.3139,-1.0340,-0.0160,0.1260,3b3w
4.2000,-1.2864,-1.7634,-0.0064,0.0420,1c5y
4.2000,-2.3033,-3.0684,-0.0001,0.2520,3qx5
4.2200,-0.8290,-1.2491,0.0000,0.2520,1pzi
4.2300,-1.2720,-1.1858,-0.0040,0.0420,2jke
4.2500,-1.2402,-1.0002,0.0000,0.0000,1li3
4.2800,-0.3532,-0.9214,0.0000,0.0420,2vzr
4.2900,-1.1628,-1.3316,-0.0094,0.0000,1v2l
4.3000,-0.5676,-1.5012,-0.0085,0.2520,1det
4.3000,-0.8759,-0.9595,0.0000,0.0840,3moe
4.3100,-2.1111,-1.9266,-0.0059,0.2520,2tpi
4.3300,-2.9315,-2.9994,-0.0000,0.5040,1olx
4.3400,-1.9502,-2.5500,-0.0015,1.0500,3uvx
4.3600,-1.8189,-2.3783,-0.0167,0.3360,1dy4
4.3800,-0.5703,-1.2029,-0.0066,0.1680,3b24
4.3900,-0.5650,-1.5119,0.0000,0.2520,3djo
4.4100,-0.2372,-1.5461,0.0000,0.0840,1no6
4.4100,-1.2677,-1.3263,-0.0046,0.0000,3uxd
4.4300,-1.1862,-1.6146,0.0000,0.1680,2pu2
4.4300,-0.9157,-1.1865,0.0000,0.1260,3pxf
4.4600,-2.9270,-3.4946,-0.0045,1.5120,2v86
4.4800,-2.5073,-2.7144,-0.0079,0.3780,1qan
4.4900,-1.2448,-1.0541,-0.0007,0.4200,1hi4
4.4900,-0.8520,-1.3666,-0.0127,0.1260,3kmy
4.5100,-0.9642,-1.8843,-0.0068,0.0000,1gi7
4.5200,-2.1073,-2.3249,0.0000,0.0840,1ctt
4.5200,-1.6107,-1.1495,0.0000,0.0420,2ra6
4.5300,-0.7220,-1.4255,0.0000,0.0840,3h30
4.5400,-1.8544,-3.2246,-0.0005,0.6300,1szd
4.5500,-3.0715,-1.7452,-0.0005,0.5880,3b2q
4.5500,-1.7348,-1.7448,-0.0021,0.0840,3suv
4.5900,-2.1702,-2.6469,-0.0001,0.1260,3f3t
4.6000,-1.0111,-1.6260,0.0000,0.1680,1pa9
4.6000,-2.0731,-2.8014,0.0000,0.4200,2v54
4.6000,-3.5991,-3.9143,-0.0000,0.6720,3d7k
4.6200,-0.1758,-2.0884,0.0000,0.3780,1f4f
4.6200,-2.2898,-3.5119,0.0000,0.8820,3f5k
4.6600,-1.4789,-1.6448,0.0000,0.0840,1bzj
4.6600,-1.3328,-1.8252,-0.0086,0.2100,3ddf
4.6800,-1.7385,-1.7340,-0.0002,0.2520,2nsl
4.6900,-1.5840,-2.5458,0.0000,0.4620,4agp
4.7000,-1.3088,-1.2280,0.0000,0.1260,2fu8
4.7000,-0.8517,-0.6459,-0.0039,0.2100,3kiv
4.7100,-1.5295,-2.4657,0.0000,0.0840,2qrh
4.7200,-1.4247,-1.0764,-0.0021,0.1260,3f6g
4.7400,-1.8850,-2.3197,-0.0057,0.4200,2e2p
4.7500,-1.1285,-1.9038,0.0000,0.1260,3g2j
4.7700,-1.4439,-2.8977,0.0000,0.8400,1str
4.7700,-1.6453,-2.3896,-0.0022,1.1340,3iqu
4.7900,-1.4683,-3.1967,0.0000,0.1260,3g2k
4.8000,-1.3408,-1.3300,-0.0005,0.0840,3dnd
4.8200,-1.8342,-1.4848,0.0000,0.0420,1v1j
4.8200,-1.2251,-1.3295,-0.0074,0.0000,2pwg
4.8300,-1.2407,-1.9959,-0.0077,0.4200,3a1s
4.8500,-1.8279,-3.3650,-0.0003,0.9240,1qji
4.8500,-1.2474,-1.5846,0.0000,0.0420,3cj2
4.8500,-1.1368,-1.3009,0.0000,0.2100,3zyf
4.8800,-3.0059,-4.1057,-0.0128,0.0840,3pju
4.8900,-1.2468,-1.4425,0.0000,0.0420,3d4z
4.9100,-1.0076,-1.4782,-0.0078,0.0840,3juq
4.9200,-1.1947,-2.2058,0.0000,0.4200,1jqy
4.9300,-2.6879,-2.5171,-0.0000,1.1340,3iqj
4.9400,-2.9503,-2.9977,-0.0107,1.1760,2vpe
4.9600,-1.7650,-2.2395,-0.0068,0.4200,1dar
4.9600,-1.0427,-1.6333,0.0000,0.0420,2vjx
4.9600,-2.1697,-2.6434,-0.0008,0.5460,3zsq
5.0000,-1.6654,-1.9498,0.0000,0.0420,1c84
5.0000,-1.3524,-1.7333,-0.0000,0.1680,1sbr
5.0000,-1.4241,-1.7430,-0.0002,0.1260,3cfn
5.0000,-4.1301,-4.3844,-0.0006,1.3020,3p9m
5.0200,-1.8019,-1.9790,-0.0075,0.3780,2d0k
5.0400,-1.2720,-1.9119,0.0000,0.5040,1mfa
5.0500,-1.2819,-0.8099,-0.0057,0.1260,4euo
5.0700,-1.7342,-1.8839,0.0000,0.0840,2xm1
5.0800,-0.8892,-1.1309,0.0000,0.0000,3tb6
5.1000,-2.4088,-1.6920,0.0000,0.0420,1kmy
5.1000,-1.0590,-1.3250,0.0000,0.1680,2h5a
5.1000,-1.5158,-2.2924,0.0000,0.0840,3syr
5.1100,-2.2529,-2.7923,-0.0071,1.1760,2h6q
5.1200,-1.8236,-1.3776,0.0000,0.2520,1uv6
5.1300,-1.6309,-2.0357,0.0000,0.1680,1gcz
5.1400,-1.1077,-1.1769,0.0000,0.2100,3tao
5.1500,-1.7645,-1.8685,-0.0151,0.0000,1s38
5.1600,-3.1443,-3.2028,-0.0016,1.7220,3lqi
5.1800,-1.5241,-2.6985,0.0000,0.1680,2qrg
5.1900,-1.2925,-1.8102,-0.0086,0.2520,1rnt
5.2100,-1.8548,-2.5888,-0.0076,0.1680,1o2r
5.2200,-1.6341,-1.7565,-0.0000,0.4200,1ucn
5.2200,-0.6268,-2.0764,0.0000,0.2520,2rfy
5.2200,-1.7193,-2.8103,-0.0006,0.5040,3lq2
5.2300,-2.3373,-2.7499,-0.0092,0.6300,1b4z
5.2400,-1.2661,-1.1875,0.0000,0.2100,1s89
5.2500,-1.8469,-2.4373,-0.0092,0.4200,2bfr
5.2700,-2.0079,-1.8828,0.0000,0.2520,2x7u
5.2800,0.0894,-1.2477,0.0000,0.2520,3o5x
5.3000,-1.0139,-1.6188,-0.0005,0.4200,1o0f
5.3000,-2.1094,-3.1551,-0.0098,0.6300,3gpo
5.3100,-1.1979,-2.1117,0.0000,0.5040,1mfd
5.3300,-1.0980,-0.7348,-0.0160,0.0840,3q1x
5.3400,-1.3654,-2.0487,0.0000,1.0080,3k4q
5.3500,-2.6368,-1.1877,0.0000,1.4700,3hkn
5.3700,-2.0545,-2.2084,-0.0001,0.0000,1gpk
5.3800,-1.0047,-1.6622,-0.0125,0.1260,1g3e
5.3900,-2.3350,-2.8063,-0.0003,0.3360,1qbv
5.4000,-0.5161,-1.5372,0.0000,0.1680,1f8b
5.4000,-1.3497,-0.9832,0.0000,0.2100,1trd
5.4000,-1.6321,-2.4824,-0.0083,0.1680,2qg2
5.4200,-1.2084,-2.1961,-0.0059,0.0840,1gja
5.4400,-1.9240,-1.9463,-0.0067,0.1260,1syi
5.4400,-1.0468,-1.5231,-0.0191,0.0840,4dju
5.4700,-1.9945,-2.3789,0.0000,0.7560,1g7f
5.4700,-3.3674,-3.4838,-0.0139,1.0920,2r0z
5.4800,-2.1284,-2.4101,-0.0092,0.4200,2zkj
5.4900,-1.5495,-2.2793,0.0000,0.2520,1tys
5.4900,-2.0125,-2.2603,0.0000,0.2940,3ga5
5.5100,-2.1579,-2.4335,-0.0001,0.2940,3da9
5.5200,-1.4901,-1.9307,-0.0039,0.0840,1ydr
5.5200,-0.9596,-1.2378,0.0000,0.0840,3iog
5.5400,-1.9184,-1.3570,-0.0235,0.2520,2y7i
5.5500,-0.7878,-1.6260,-0.0110,0.1260,1g3d
5.5600,-0.8857,-1.0724,0.0000,0.1260,2jdn
5.5700,-3.0287,-3.1330,-0.0001,0.3780,3coz
5.5900,-5.2738,-5.9383,-0.0006,1.2600,1fo0
5.6000,-1.8782,-1.9407,0.0000,0.3780,2wca
5.6200,-2.3241,-2.7594,-0.0050,0.2100,1ejn
5.6200,-1.2100,-1.3017,0.0000,0.3360,3lpl
5.6300,-1.6838,-1.2949,0.0000,0.5880,3l1n
5.6400,-2.4994,-1.9942,-0.0009,0.0420,2ojg
5.6400,-2.1355,-1.6298,0.0000,0.0420,4deu
5.6600,-2.0503,-2.1403,-0.0039,0.0840,2erz
5.6700,-2.9414,-3.6317,-0.0101,0.4200,2pqz
5.6800,-2.5504,-1.7526,0.0000,0.2520,2q8z
5.7000,-0.9338,-0.8411,-0.0196,0.1260,1a99
5.7000,-0.8511,-1.2593,-0.0146,0.0840,1n1m
5.7000,-3.6113,-2.6754,0.0000,0.6300,2i4z
5.7000,-2.2393,-2.8000,0.0000,0.2520,3eks
5.7200,-1.9440,-2.4198,-0.0051,0.2100,2qg0
5.7300,-1.7350,-1.7948,-0.0001,0.2940,3m3z
5.7400,-1.6563,-1.8703,0.0000,0.2520,1zdp
5.7400,-1.8372,-3.0225,0.0000,0.2520,3ivx
5.7600,-1.7214,-2.3909,0.0000,0.4620,4a95
5.7700,-1.5606,-1.4687,0.0000,0.0000,2xp7
5.7900,-1.8313,-3.1921,0.0000,0.2100,2y5h
5.8000,-1.1050,-0.7697,0.0000,0.1680,4g8v
5.8200,-1.3103,-2.0548,0.0000,0.2520,1urg
5.8200,-2.3805,-1.8658,0.0000,0.2940,3qqa
5.8500,-1.0368,-1.5753,-0.0081,0.1680,1o2w
5.8500,-1.2073,-2.2298,-0.0001,0.5880,2e5y
5.8500,-1.5057,-1.1770,0.0000,0.0840,3e5u
5.8900,-2.1768,-2.4630,-0.0099,0.5460,1b3l
5.8900,-1.4642,-1.3477,0.0000,0.2100,2tmn
5.8900,-1.6342,-2.6089,-0.0000,0.2940,4arb
5.9100,-1.0744,-1.6588,0.0000,0.3780,1ugx
5.9200,-2.0895,-2.1763,-0.0258,0.1260,1ndv
5.9200,-1.5443,-1.9360,-0.0046,0.2100,1yds
5.9200,-2.6126,-2.3164,0.0000,0.3780,3neo
5.9500,-1.0128,-1.5869,0.0000,0.0420,2weh
5.9600,-1.7612,-1.9455,-0.0025,0.0840,1q8u
5.9800,-1.4315,-1.4441,-0.0003,0.0840,1uwu
6.0000,-1.2446,-1.7693,-0.0070,0.0420,1c5s
6.0000,-0.7253,-0.7628,-0.0166,0.0840,1ssq
6.0000,-3.7544,-3.6617,-0.0178,0.4200,2r43
6.0000,-1.4866,-2.0234,-0.0084,0.2100,3ddg
6.0100,-1.9673,-2.9322,-0.0105,0.2520,1eb2
6.0200,-1.9864,-1.6295,-0.0001,0.1260,3f3c
6.0300,-1.7060,-1.7167,0.0000,0.0840,1okl
6.0300,-1.6833,-1.9749,0.0000,0.3780,4f9u
6.0500,-1.0603,-1.5367,0.0000,0.3780,3gus
6.0600,-1.5283,-2.0125,0.0000,0.2520,1jmi
6.0600,-0.7761,-0.7103,0.0000,0.0840,3sfg
6.0700,-0.3894,-2.4340,-0.0225,0.8820,3c89
6.0800,-1.2245,-1.3969,0.0000,0.0420,2wej
6.0900,-1.9629,-3.2819,-0.0090,0.4200,1w9u
6.1000,-2.3000,-2.0217,-0.0103,0.3780,2e7f
6.1000,-2.3211,-3.2990,0.0000,0.5040,2yay
6.1100,-0.9469,-2.0233,0.0000,0.0000,1m2p
6.1200,-3.2192,-2.3636,0.0000,0.4200,1x8r
6.1400,-1.6202,-1.9786,0.0000,0.3360,2c97
6.1500,-1.8967,-3.0053,-0.0030,0.5880,2r75
6.1700,-2.1246,-2.2870,0.0000,0.2100,1ndy
6.1700,-2.0004,-2.8521,0.0000,0.2100,4b9k
6.1900,-2.3178,-3.4535,0.0000,0.1680,1v2k
6.2000,-2.0373,-2.6694,-0.0085,0.1680,1sqt
6.2100,-2.8459,-3.1838,-0.0104,0.6300,1b3h
6.2200,-2.4134,-3.4948,0.0000,0.4620,3acl
6.2200,-0.8356,-1.5408,-0.0068,0.0420,3pd9
6.2400,-1.3000,-1.3662,0.0000,0.0000,3vh9
6.2600,-1.9045,-1.8438,-0.0010,0.0840,3bgz
6.2800,-1.2012,-1.3471,-0.0003,0.5880,1afl
6.2900,-1.6516,-2.2045,0.0000,0.1680,2xyt
6.3000,-1.2999,-1.2791,-0.0038,0.1680,1wdn
6.3000,-1.8013,-2.1363,0.0000,0.0420,3ebl
6.3100,-1.9819,-1.1435,-0.0111,0.2100,2pvu
6.3200,-1.0563,-2.1027,-0.0020,0.1680,2wnc
6.3300,-1.7653,-2.2068,0.0000,0.3780,2qbr
6.3400,-1.5598,-2.1843,0.0000,0.2100,3cj5
6.3500,-2.5321,-3.3637,-0.0064,0.5880,3ckp
6.3600,-1.8446,-2.7748,-0.0004,0.4200,1ela
6.3700,-2.4907,-1.7063,0.0000,0.6300,1hms
6.3800,-2.2901,-3.8886,-0.0003,1.0500,2hkf
6.4000,-1.0875,-1.3005,-0.0000,0.5460,1g7v
6.4000,-0.5552,-0.8506,-0.0006,0.0420,2g9q
6.4000,-1.2638,-1.6645,0.0000,0.0420,3s72
6.4100,-3.0996,-3.9182,-0.0128,0.4200,2qnp
6.4100,-1.7350,-2.0999,0.0000,0.1680,3r17
6.4300,-2.1012,-2.8136,-0.0037,0.4200,2b07
6.4400,-1.6443,-2.4995,-0.0002,0.2100,2pvm
6.4600,-1.5974,-2.0689,-0.0024,0.0000,1m2r
6.4600,-1.4633,-1.4936,-0.0069,0.0420,3pd8
6.4800,-1.7728,-2.2516,-0.0001,0.0000,1gpn
6.4800,-2.4647,-3.8023,0.0000,1.0080,4e67
6.5000,-2.8552,-2.8941,-0.0089,0.1260,2g72
6.5100,-1.8925,-2.3012,-0.0000,0.0420,2xjj
6.5200,-1.7415,-2.9414,0.0000,0.5460,1ct8
6.5200,-1.9909,-1.7669,0.0000,0.2520,2h4g
6.5200,-1.8745,-2.7192,-0.0106,0.2520,2zft
6.5200,-1.3563,-2.1913,-0.0001,0.2100,3uo4
6.5400,-2.5137,-3.7152,-0.0006,0.6720,1drv
6.5400,-1.7967,-2.7967,-0.0006,0.2940,3d0b
6.5500,-2.2492,-1.7436,0.0000,0.6720,1hmr
6.5500,-1.8076,-2.7303,-0.0172,0.2100,2bok
6.5700,-1.6223,-2.1377,-0.0020,0.0840,2fqy
6.5700,-1.6842,-2.3245,0.0000,0.3360,3sax
6.5900,-2.9022,-3.4166,-0.0097,0.6300,1b58
6.5900,-0.5511,-1.3075,0.0000,0.1680,2e91
6.5900,-3.3614,-3.8694,-0.0138,1.0080,3t8v
6.6000,-1.3647,-1.7626,-0.0181,0.2100,2f7p
6.6000,-2.3406,-2.3635,0.0000,0.2100,3lxe
6.6200,-1.3845,-0.8615,-0.0057,0.1680,1ii5
6.6200,-1.5117,-2.4434,-0.0065,0.2520,3ljo
6.6300,-1.0457,-2.8330,-0.0032,0.2940,3f8f
6.6400,-1.7353,-1.6913,0.0000,0.2940,2za0
6.6600,-1.7251,-2.7313,-0.0080,0.4200,1a4r
6.6600,-3.2080,-3.4760,-0.0061,0.5880,1wur
6.6800,-1.6207,-2.0055,-0.0057,0.0420,1c5x
6.6800,-0.7649,-1.3239,0.0000,0.3780,3ie3
6.7000,-2.9143,-3.8337,-0.0090,0.6300,1b0h
6.7000,-1.3261,-1.7438,0.0000,0.3360,1koj
6.7000,-1.5549,-1.5399,0.0000,0.0000,2oxx
6.7000,-1.4564,-1.4048,0.0000,0.2940,3pgu
6.7200,-1.2258,-1.4203,-0.0001,0.0420,2vpn
6.7200,-1.7152,-1.9214,0.0000,0.4200,3l4z
6.7400,-1.5937,-1.5628,-0.0071,0.1260,1usi
6.7400,-0.9354,-2.3842,0.0000,0.9660,3fzy
6.7700,-1.7249,-2.3860,-0.0074,0.2100,1o30
6.7700,-1.3568,-0.9737,-0.0055,0.1680,3fas
6.8000,-2.9866,-2.5591,0.0000,0.2940,1fl3
6.8000,-1.6774,-1.2601,0.0000,0.2940,3fx6
6.8200,-1.8854,-2.8852,-0.0098,0.6720,1jeu
6.8200,-3.0287,-3.3041,0.0000,0.2520,2b1i
6.8200,-0.9578,-2.1059,-0.0070,0.5880,2v8w
6.8200,-1.2975,-1.5336,-0.0170,0.0840,3dx2
6.8400,-2.1253,-3.3781,0.0000,0.2100,2y5g
6.8500,-1.5579,-2.3947,0.0000,0.3780,1os5
6.8500,-2.6117,-2.6225,0.0000,0.2520,3n76
6.8700,-2.4398,-3.0235,-0.0094,0.8820,1cgl
6.8800,-2.5121,-3.5698,0.0000,0.3360,3oe5
6.8900,-1.4458,-1.5058,0.0000,0.0420,1uz1
6.8900,-3.0441,-3.8127,-0.0157,0.4200,2r3w
6.9000,-1.7067,-2.6800,-0.0041,0.2520,1k1l
6.9200,-4.4773,-4.0503,-0.0005,0.5040,1k6v
6.9200,-4.7214,-4.6889,0.0000,0.6300,2uy0
6.9300,-1.2592,-1.5181,0.0000,0.0420,2weo
6.9600,-1.6840,-2.7783,-0.0085,0.6300,1oyq
6.9800,-1.9897,-3.3629,-0.0096,0.0840,3hv8
6.9900,-1.7928,-2.1809,-0.0000,0.3780,4fbe
7.0000,-1.7287,-1.5984,0.0000,0.0000,1zoh
7.0000,-2.1399,-4.0622,-0.0039,0.9240,3drf
7.0000,-1.4101,-2.1663,0.0000,0.2100,3zyu
7.0100,-2.8566,-2.5756,0.0000,0.5040,3nht
7.0200,-1.8713,-1.9977,0.0000,0.1260,3n4b
7.0400,-1.7469,-1.6887,-0.0140,0.3360,3mtw
7.0500,-1.9261,-2.1357,0.0000,0.0000,2wer
7.0500,-0.6362,-0.9506,0.0000,0.0000,4e3h
7.0700,-1.6097,-2.1556,-0.0003,0.2520,2ate
7.0800,-0.9463,-1.5274,-0.0075,0.1260,3rlp
7.1000,-1.8885,-1.3942,0.0000,0.0420,2f7i
7.1000,-2.0480,-2.9467,0.0000,0.2520,3hky
7.1200,-1.5611,-2.9833,0.0000,0.7560,1nz7
7.1200,-1.2707,-1.3059,-0.0167,0.0840,3dx4
7.1300,-1.7484,-1.9606,0.0000,0.1680,2j7d
7.1400,-1.4620,-2.1007,0.0000,0.0420,3ffp
7.1500,-5.4544,-5.2746,-0.0003,0.9660,1xr9
7.1500,-1.6516,-1.6548,0.0000,0.3780,3n9r
7.1700,-2.0110,-2.8582,0.0000,0.4200,2doo
7.1900,-3.6502,-3.3053,0.0000,0.0840,1fcx
7.1900,-1.1687,-1.8661,0.0000,0.1680,3f19
7.2000,-1.7286,-2.6595,-0.0138,0.1260,2xii
7.2100,-1.1843,-1.8098,0.0000,0.1680,3f1a
7.2200,-2.9119,-4.2803,-0.0115,1.2600,1gvx
7.2200,-2.6455,-3.3310,0.0000,0.9240,2h6t
7.2200,-1.7190,-2.5661,0.0000,0.2940,3m96
7.2300,-1.9293,-2.0311,-0.0157,0.1260,4djx
7.2400,-1.3288,-2.0160,0.0000,0.4200,3n3g
7.2500,-1.7502,-1.5677,0.0000,0.0420,2ces
7.2600,-2.2528,-1.8703,0.0000,0.3780,1dhi
7.2600,-2.1048,-2.3283,-0.0306,0.0840,3gc5
7.2800,-1.3478,-1.5583,0.0000,0.0420,2ceq
7.2800,-1.9176,-2.4396,0.0000,0.2520,3a6t
7.2800,-2.3859,-2.5022,0.0000,0.0840,4alx
7.3000,-2.4624,-2.3634,-0.0068,0.5460,1tmn
7.3000,-1.3005,-1.3313,0.0000,0.2100,3c52
7.3000,-3.1988,-3.7374,-0.0050,0.6300,4b1j
7.3200,-2.4824,-2.7758,-0.0034,0.3360,1ydt
7.3300,-1.9421,-3.5135,-0.0010,0.2100,2j2u
7.3400,-1.2120,-2.2642,0.0000,0.2940,2ydw
7.3600,-4.4855,-4.0748,-0.0005,0.5040,1k6p
7.3700,-1.2746,-1.5150,-0.0024,0.1260,3dp4
7.3900,-2.9726,-3.5259,0.0000,0.6300,1d3p
7.4000,-1.3644,-1.3567,0.0000,0.0000,1drj
7.4000,-1.7440,-2.2134,0.0000,0.2100,1r6n
7.4000,-2.1544,-2.3227,0.0000,0.4200,2zy1
7.4000,-1.3675,-2.3271,-0.0078,0.0000,3vha
7.4200,-2.5612,-3.6063,0.0000,0.2940,1t32
7.4300,-3.3655,-3.5716,0.0000,0.5460,2bak
7.4400,-1.2452,-1.3843,-0.0163,0.0840,2f7o
7.4500,-1.9321,-2.2450,0.0000,0.0420,1n0s
7.4600,-2.4191,-3.0989,0.0000,0.5460,1yej
7.4600,-1.2966,-2.3119,-0.0006,0.2520,3ocz
7.4700,-2.9628,-5.4063,0.0000,1.2600,5tmp
7.4800,-2.5916,-3.4767,-0.0187,1.3440,3o6m
7.5100,-2.6380,-4.0395,-0.0000,0.2100,2vwo
7.5200,-2.8952,-3.2288,0.0000,0.6300,1lf2
7.5200,-1.8323,-2.0005,0.0000,0.0840,3ekr
7.5200,-2.2176,-2.2413,-0.0081,0.1680,3rlr
7.5500,-2.2294,-2.5806,0.0000,0.5460,1tlp
7.5500,-1.4614,-1.9617,0.0000,0.6300,3ni5
7.5700,-1.5454,-1.5741,0.0000,0.2520,1d09
7.5700,-3.3772,-2.8580,0.0000,0.4620,3cd0
7.5900,-2.7525,-4.0157,-0.0021,0.5880,2fdp
7.6000,-1.3535,-2.1316,0.0000,0.2940,2o8h
7.6000,-2.2416,-2.8559,0.0000,0.2520,3iph
7.6100,-1.5976,-1.7371,0.0000,0.7140,3ibn
7.6200,-3.8222,-4.5292,0.0000,1.2180,2p3c
7.6200,-0.8350,-2.1020,0.0000,0.2520,4dbm
7.6400,-1.5814,-1.7186,0.0000,0.2100,3d78
7.6400,-2.7839,-3.8212,0.0000,0.5880,3sjf
7.6600,-2.1489,-2.8685,0.0000,0.7560,1ppk
7.6600,-1.7745,-1.6550,0.0000,0.0840,4fbx
7.6800,-1.5236,-1.9275,0.0000,0.1680,1ze8
7.6900,-1.6467,-2.5123,0.0000,0.7560,2itk
7.7000,-3.1372,-3.7872,0.0000,0.4200,1mes
7.7000,-2.1484,-2.7751,-0.0015,0.7980,2d1o
7.7000,-1.2797,-2.6796,-0.0139,0.3780,3b7r
7.7000,-1.3637,-0.7786,-0.0051,0.0840,3p7i
